Date,residual,fitted
2018-03-20,0.011932373,0.19290465
2018-03-21,0.011138916,0.19885689
2018-03-22,0.010375977,0.206788
2018-03-23,0.009613037,0.21545187
2018-03-24,0.00869751,0.22447532
2018-03-25,0.007904053,0.23499104
2018-03-26,0.007232666,0.24330202
2018-03-27,0.007080078,0.24698329
2018-03-28,0.006713867,0.25199983
2018-03-29,0.0061950684,0.25848195
2018-03-30,0.0058898926,0.26424184
2018-03-31,0.0056762695,0.2682894
2018-04-01,0.0053100586,0.27342677
2018-04-02,0.004211426,0.27859956
2018-04-03,0.00491333,0.28251255
2018-04-04,0.0046081543,0.28692
2018-04-05,0.0044555664,0.2924534
2018-04-06,0.004211426,0.29649568
2018-04-07,0.004180908,0.2992093
2018-04-08,0.0039367676,0.30312505
2018-04-09,0.0039367676,0.30757135
2018-04-10,0.003692627,0.31062442
2018-04-11,0.003753662,0.31371862
2018-04-12,0.0036315918,0.3183935
2018-04-13,0.0034179688,0.3244155
2018-04-14,0.0030822754,0.33190286
2018-04-15,0.002166748,0.33438134
2018-04-16,0.0030822754,0.33511147
2018-04-17,0.003112793,0.33598095
2018-04-18,0.003112793,0.3375836
2018-04-19,0.0030517578,0.3416534
2018-04-20,0.0029907227,0.3450979
2018-04-21,0.0029907227,0.34744447
2018-04-22,0.001953125,0.35027808
2018-04-23,0.0028686523,0.35421872
2018-04-24,0.0026855469,0.35789818
2018-04-25,0.002746582,0.3625964
2018-04-26,0.0026550293,0.36517537
2018-04-27,0.0027160645,0.36444414
2018-04-28,0.0027770996,0.36580783
2018-04-29,0.0028076172,0.3679111
2018-04-30,0.0027160645,0.36962572
2018-05-01,0.0028381348,0.37198392
2018-05-02,0.0026855469,0.37641114
2018-05-03,0.0026550293,0.3803599
2018-05-04,0.0028076172,0.38358617
2018-05-05,0.0027160645,0.3807339
2018-05-06,0.0027160645,0.3819701
2018-05-07,0.0028381348,0.38630706
2018-05-08,0.0027160645,0.3898698
2018-05-09,0.0027770996,0.3934551
2018-05-10,0.0028076172,0.39962828
2018-05-11,0.0028076172,0.40123188
2018-05-12,0.0026855469,0.40332144
2018-05-13,0.0029296875,0.40211543
2018-05-14,0.002746582,0.4020922
2018-05-15,0.0028381348,0.40469462
2018-05-16,0.0028381348,0.4053141
2018-05-17,0.0029296875,0.40717298
2018-05-18,0.0029296875,0.41050613
2018-05-19,0.002960205,0.41248313
2018-05-20,0.0029907227,0.4140926
2018-05-21,0.002960205,0.41507635
2018-05-22,0.0029296875,0.41704887
2018-05-23,0.0030212402,0.41792524
2018-05-24,0.0030212402,0.41989863
2018-05-25,0.002960205,0.41952157
2018-05-26,0.0029907227,0.41928124
2018-05-27,0.0030517578,0.42076573
2018-05-28,0.0030212402,0.42273825
2018-05-29,0.0030212402,0.42508394
2018-05-30,0.0030822754,0.4253356
2018-05-31,0.0030822754,0.4241053
2018-06-01,0.0030517578,0.4241014
2018-06-02,0.0030517578,0.42595106
2018-06-03,0.003112793,0.4269464
2018-06-04,0.0031738281,0.42707697
2018-06-05,0.0031433105,0.42460722
2018-06-06,0.0032043457,0.42300865
2018-06-07,0.0032348633,0.423258
2018-06-08,0.0032958984,0.42598048
2018-06-09,0.0032348633,0.42930782
2018-06-10,0.0032958984,0.43116212
2018-06-11,0.0032958984,0.43425393
2018-06-12,0.0033569336,0.4406752
2018-06-13,0.0033569336,0.44314635
2018-06-14,0.0034179688,0.44253495
2018-06-15,0.003479004,0.44303626
2018-06-16,0.0034484863,0.4451303
2018-06-17,0.0034484863,0.44722757
2018-06-18,0.0036010742,0.44823295
2018-06-19,0.0036010742,0.44773883
2018-06-20,0.0035705566,0.44711888
2018-06-21,0.003479004,0.44797355
2018-06-22,0.0034179688,0.44919792
2018-06-23,0.0035705566,0.44897228
2018-06-24,0.003479004,0.4408118
2018-06-25,0.0034484863,0.42822278
2018-06-26,0.0032043457,0.41473722
2018-06-27,0.0030517578,0.40151292
2018-06-28,0.0031738281,0.38758028
2018-06-29,0.0032348633,0.37018606
2018-06-30,0.003540039,0.3499809
2018-07-01,0.0040893555,0.3290643
2018-07-02,0.0046691895,0.3109958
2018-07-03,0.005279541,0.2977419
2018-07-04,0.005554199,0.2919699
2018-07-05,0.005554199,0.29098415
2018-07-06,0.0055236816,0.2930765
2018-07-07,0.0056152344,0.29259676
2018-07-08,0.005645752,0.290133
2018-07-09,0.005645752,0.29025424
2018-07-10,0.005645752,0.29087517
2018-07-11,0.005493164,0.2943071
2018-07-12,0.0053710938,0.29848826
2018-07-13,0.0053710938,0.3013283
2018-07-14,0.0051879883,0.30352843
2018-07-15,0.005004883,0.3069619
2018-07-16,0.005004883,0.30980158
2018-07-17,0.0049743652,0.3097971
2018-07-18,0.0049743652,0.3109091
2018-07-19,0.0047912598,0.3136012
2018-07-20,0.0047302246,0.31779012
2018-07-21,0.004852295,0.3158275
2018-07-22,0.0047302246,0.32013148
2018-07-23,0.0043945312,0.32700396
2018-07-24,0.004425049,0.33379853
2018-07-25,0.004180908,0.33808434
2018-07-26,0.004211426,0.33895367
2018-07-27,0.004272461,0.3326683
2018-07-28,0.004699707,0.32025385
2018-07-29,0.005218506,0.30760378
2018-07-30,0.006164551,0.2879728
2018-07-31,0.0071105957,0.27192438
2018-08-01,0.007751465,0.2626198
2018-08-02,0.007843018,0.2612761
2018-08-03,0.007446289,0.26887643
2018-08-04,0.0068359375,0.27559412
2018-08-05,0.0065307617,0.28480893
2018-08-06,0.0058288574,0.29719087
2018-08-07,0.0056152344,0.30259657
2018-08-08,0.0054016113,0.30812302
2018-08-09,0.0051879883,0.31254035
2018-08-10,0.005065918,0.3198055
2018-08-11,0.004760742,0.33025923
2018-08-12,0.0046691895,0.3329615
2018-08-13,0.004638672,0.3354299
2018-08-14,0.0045166016,0.34072065
2018-08-15,0.004272461,0.34858873
2018-08-16,0.0041503906,0.35610378
2018-08-17,0.004180908,0.35931882
2018-08-18,0.0039978027,0.3637363
2018-08-19,0.0040283203,0.36596185
2018-08-20,0.004058838,0.36720204
2018-08-21,0.0040283203,0.36855415
2018-08-22,0.004058838,0.36016503
2018-08-23,0.0043640137,0.34452763
2018-08-24,0.0049438477,0.3270703
2018-08-25,0.005584717,0.310367
2018-08-26,0.0061035156,0.29673117
2018-08-27,0.007171631,0.27970445
2018-08-28,0.008056641,0.26562232
2018-08-29,0.009155273,0.25365958
2018-08-30,0.010040283,0.24290717
2018-08-31,0.010467529,0.23777428
2018-09-01,0.011566162,0.22643161
2018-09-02,0.012390137,0.21913072
2018-09-03,0.012542725,0.21890181
2018-09-04,0.012145996,0.22477543
2018-09-05,0.011413574,0.23493296
2018-09-06,0.010314941,0.24787581
2018-09-07,0.009490967,0.2606125
2018-09-08,0.008911133,0.27029434
2018-09-09,0.007843018,0.27546966
2018-09-10,0.008453369,0.28233075
2018-09-11,0.008087158,0.29216224
2018-09-12,0.0077819824,0.3022441
2018-09-13,0.007598877,0.3093812
2018-09-14,0.0075683594,0.31628716
2018-09-15,0.0073242188,0.3262527
2018-09-16,0.0074768066,0.32763147
2018-09-17,0.007507324,0.32936537
2018-09-18,0.0076904297,0.33136237
2018-09-19,0.008056641,0.3258527
2018-09-20,0.008850098,0.30866948
2018-09-21,0.010253906,0.28847736
2018-09-22,0.011657715,0.2723596
2018-09-23,0.012908936,0.25881386
2018-09-24,0.014251709,0.24404705
2018-09-25,0.015899658,0.2307947
2018-09-26,0.017486572,0.21914119
2018-09-27,0.019195557,0.2056512
2018-09-28,0.021209717,0.19244868
2018-09-29,0.023773193,0.17684162
2018-09-30,0.026733398,0.15931052
2018-10-01,0.02935791,0.14605689
2018-10-02,0.03173828,0.13524187
2018-10-03,0.033294678,0.12901688
2018-10-04,0.035003662,0.12243867
2018-10-05,0.037628174,0.11178017
2018-10-06,0.038879395,0.10761541
2018-10-07,0.038391113,0.11199349
2018-10-08,0.037139893,0.12072897
2018-10-09,0.03652954,0.12633109
2018-10-10,0.037750244,0.121542215
2018-10-11,0.040802002,0.109574795
2018-10-12,0.04421997,0.09704119
2018-10-13,0.04711914,0.08666068
2018-10-14,0.050201416,0.07630116
2018-10-15,0.052978516,0.0678848
2018-10-16,0.055419922,0.06065458
2018-10-17,0.0579834,0.053933263
2018-10-18,0.0602417,0.04791999
2018-10-19,0.060394287,0.049787343
2018-10-20,0.05822754,0.059640944
2018-10-21,0.055511475,0.07165128
2018-10-22,0.052856445,0.0842846
2018-10-23,0.050201416,0.0982728
2018-10-24,0.04788208,0.110946
2018-10-25,0.04586792,0.123161435
2018-10-26,0.044036865,0.13540584
2018-10-27,0.042236328,0.14715189
2018-10-28,0.041259766,0.15530527
2018-10-29,0.04055786,0.16249889
2018-10-30,0.040252686,0.16850984
2018-10-31,0.039733887,0.17486265
2018-11-01,0.040100098,0.17688149
2018-11-02,0.04147339,0.1723637
2018-11-03,0.043182373,0.16603017
2018-11-04,0.045043945,0.15922415
2018-11-05,0.0463562,0.15617758
2018-11-06,0.045898438,0.1620447
2018-11-07,0.04522705,0.16961601
2018-11-08,0.04522705,0.17368692
2018-11-09,0.04473877,0.18004814
2018-11-10,0.043823242,0.18919209
2018-11-11,0.0435791,0.1954566
2018-11-12,0.043273926,0.20208305
2018-11-13,0.04248047,0.21013087
2018-11-14,0.042388916,0.21641248
2018-11-15,0.042633057,0.21928409
2018-11-16,0.044036865,0.2140261
2018-11-17,0.04647827,0.20371199
2018-11-18,0.049468994,0.18976623
2018-11-19,0.051971436,0.1799533
2018-11-20,0.053497314,0.17705444
2018-11-21,0.05328369,0.18245703
2018-11-22,0.052734375,0.19016743
2018-11-23,0.0524292,0.19629878
2018-11-24,0.051635742,0.20459524
2018-11-25,0.050842285,0.21474355
2018-11-26,0.05041504,0.22172612
2018-11-27,0.049926758,0.22907013
2018-11-28,0.049194336,0.2391018
2018-11-29,0.049835205,0.23992234
2018-11-30,0.0501709,0.24366736
2018-12-01,0.050109863,0.24871585
2018-12-02,0.04989624,0.25658834
2018-12-03,0.050476074,0.25764623
2018-12-04,0.050933838,0.25992805
2018-12-05,0.05230713,0.2557754
2018-12-06,0.05456543,0.24556464
2018-12-07,0.057495117,0.23321408
2018-12-08,0.060546875,0.2205084
2018-12-09,0.06350708,0.20926893
2018-12-10,0.06594849,0.20080912
2018-12-11,0.067352295,0.19888341
2018-12-12,0.066833496,0.20671868
2018-12-13,0.06515503,0.21898031
2018-12-14,0.064575195,0.22828788
2018-12-15,0.06430054,0.23430198
2018-12-16,0.06417847,0.24070257
2018-12-17,0.063964844,0.24672502
2018-12-18,0.063964844,0.25227886
2018-12-19,0.064697266,0.25348243
2018-12-20,0.06594849,0.25116417
2018-12-21,0.06741333,0.24801445
2018-12-22,0.06933594,0.24282396
2018-12-23,0.071014404,0.23883301
2018-12-24,0.07147217,0.24148285
2018-12-25,0.07147217,0.24654144
2018-12-26,0.07144165,0.2523387
2018-12-27,0.07144165,0.25764537
2018-12-28,0.07241821,0.25714839
2018-12-29,0.07501221,0.24845725
2018-12-30,0.07852173,0.23580888
2018-12-31,0.08236694,0.22208998
2019-01-01,0.08685303,0.20647314
2019-01-02,0.09152222,0.19063678
2019-01-03,0.096954346,0.17402264
2019-01-04,0.10217285,0.15788239
2019-01-05,0.10760498,0.14336997
2019-01-06,0.11206055,0.1288656
2019-01-07,0.11810303,0.11640459
2019-01-08,0.12210083,0.10825664
2019-01-09,0.12609863,0.10011208
2019-01-10,0.13098145,0.089604676
2019-01-11,0.1357727,0.07958108
2019-01-12,0.13986206,0.073174655
2019-01-13,0.14071655,0.07451689
2019-01-14,0.13937378,0.08150804
2019-01-15,0.13879395,0.087237
2019-01-16,0.13708496,0.0956651
2019-01-17,0.13598633,0.10306078
2019-01-18,0.13812256,0.10060662
2019-01-19,0.14266968,0.09240502
2019-01-20,0.14761353,0.08264786
2019-01-21,0.15307617,0.07233739
2019-01-22,0.15820312,0.06297094
2019-01-23,0.16360474,0.053271532
2019-01-24,0.16827393,0.045951366
2019-01-25,0.16870117,0.048716366
2019-01-26,0.16711426,0.056296527
2019-01-27,0.16571045,0.06327981
2019-01-28,0.16519165,0.06815523
2019-01-29,0.16467285,0.073397696
2019-01-30,0.16418457,0.078520596
2019-01-31,0.1638794,0.08305234
2019-02-01,0.16503906,0.084303916
2019-02-02,0.16500854,0.08849943
2019-02-03,0.16436768,0.09360021
2019-02-04,0.16384888,0.09896976
2019-02-05,0.16366577,0.103513
2019-02-06,0.16409302,0.10628176
2019-02-07,0.16448975,0.10929197
2019-02-08,0.16445923,0.11348683
2019-02-09,0.16470337,0.116725385
2019-02-10,0.16629028,0.11444956
2019-02-11,0.16879272,0.114640296
2019-02-12,0.17004395,0.11528772
2019-02-13,0.17272949,0.112653196
2019-02-14,0.17749023,0.10460448
2019-02-15,0.18106079,0.0999828
2019-02-16,0.18276978,0.09957498
2019-02-17,0.18377686,0.10130364
2019-02-18,0.18475342,0.10278678
2019-02-19,0.1859436,0.1039173
2019-02-20,0.18780518,0.10316205
2019-02-21,0.19076538,0.10056406
2019-02-22,0.19317627,0.09863728
2019-02-23,0.1949768,0.09848958
2019-02-24,0.19665527,0.09869689
2019-02-25,0.19708252,0.101713836
2019-02-26,0.1965332,0.10682893
2019-02-27,0.1972351,0.10938293
2019-02-28,0.19897461,0.10885954
2019-03-01,0.20095825,0.10860902
2019-03-02,0.2029419,0.10798901
2019-03-03,0.20394897,0.107373774
2019-03-04,0.20678711,0.10735363
2019-03-05,0.20773315,0.10883021
2019-03-06,0.2088623,0.110574424
2019-03-07,0.21234131,0.10680777
2019-03-08,0.21395874,0.10700601
2019-03-09,0.21459961,0.10955542
2019-03-10,0.21395874,0.11490637
2019-03-11,0.21310425,0.12084663
2019-03-12,0.21307373,0.12503803
2019-03-13,0.21398926,0.12675625
2019-03-14,0.21362305,0.1315251
2019-03-15,0.2138977,0.13501793
2019-03-16,0.21502686,0.13688314
2019-03-17,0.21453857,0.1416387
2019-03-18,0.2138977,0.14711165
2019-03-19,0.2137146,0.15177935
2019-03-20,0.21408081,0.15490752
2019-03-21,0.21459961,0.15768766
2019-03-22,0.21472168,0.16116071
2019-03-23,0.21408081,0.16713104
2019-03-24,0.21411133,0.17108166
2019-03-25,0.21466064,0.17374033
2019-03-26,0.21582031,0.1751197
2019-03-27,0.21722412,0.1757876
