Date,residual,fitted
2017-10-20,0.00932312,0.98699766
2017-10-21,0.0095825195,0.98525316
2017-10-22,0.009811401,0.98327756
2017-10-23,0.009994507,0.9821905
2017-10-24,0.0103302,0.9802352
2017-10-25,0.010543823,0.97803146
2017-10-26,0.0107421875,0.9762688
2017-10-27,0.011123657,0.9745533
2017-10-28,0.011276245,0.97323656
2017-10-29,0.011581421,0.97105324
2017-10-30,0.011886597,0.9693153
2017-10-31,0.012252808,0.9666947
2017-11-01,0.012741089,0.96455085
2017-11-02,0.013153076,0.9623874
2017-11-03,0.013412476,0.9606419
2017-11-04,0.013656616,0.9579945
2017-11-05,0.013900757,0.95602053
2017-11-06,0.01411438,0.9535886
2017-11-07,0.01449585,0.9507445
2017-11-08,0.014907837,0.94812834
2017-11-09,0.015106201,0.9456935
2017-11-10,0.015640259,0.9422084
2017-11-11,0.01600647,0.93936235
2017-11-12,0.016357422,0.9367327
2017-11-13,0.016708374,0.9336599
2017-11-14,0.016967773,0.9307855
2017-11-15,0.01725769,0.9281489
2017-11-16,0.017471313,0.92503774
2017-11-17,0.017791748,0.9224057
2017-11-18,0.018066406,0.91953695
2017-11-19,0.018356323,0.9164455
2017-11-20,0.018920898,0.91296685
2017-11-21,0.019210815,0.9096521
2017-11-22,0.019561768,0.9065735
2017-11-23,0.019744873,0.90346146
2017-11-24,0.020080566,0.8999281
2017-11-25,0.020355225,0.89615655
2017-11-26,0.020614624,0.89283496
2017-11-27,0.020935059,0.8893008
2017-11-28,0.019638062,0.88607657
2017-11-29,0.019577026,0.88177973
2017-11-30,0.019744873,0.87821126
2017-12-01,0.02029419,0.87472737
2017-12-02,0.020584106,0.87118584
2017-12-03,0.020599365,0.86780834
2017-12-04,0.020874023,0.86426467
2017-12-05,0.021133423,0.8607141
2017-12-06,0.021224976,0.85713106
2017-12-07,0.021347046,0.85354966
2017-12-08,0.021408081,0.8501834
2017-12-09,0.021453857,0.8465826
2017-12-10,0.02154541,0.8430006
2017-12-11,0.021636963,0.8394111
2017-12-12,0.02168274,0.8358161
2017-12-13,0.021774292,0.83223104
2017-12-14,0.02180481,0.82885534
2017-12-15,0.021865845,0.82525945
2017-12-16,0.021911621,0.8216675
2017-12-17,0.021957397,0.81806743
2017-12-18,0.022003174,0.814475
2017-12-19,0.02204895,0.81110424
2017-12-20,0.022109985,0.80750835
2017-12-21,0.022247314,0.79694426
2017-12-22,0.02079773,0.7880526
2017-12-23,0.019378662,0.7841253
2017-12-24,0.017959595,0.77929723
2017-12-25,0.01638794,0.7751078
2017-12-26,0.0149383545,0.77050096
2017-12-27,0.013442993,0.7663319
2017-12-28,0.011947632,0.7619339
2017-12-29,0.010421753,0.7575354
2017-12-30,0.008880615,0.7535798
2017-12-31,0.0073242188,0.74939734
2018-01-01,0.00579834,0.7461223
2018-01-02,0.0042266846,0.74216044
2018-01-03,0.0027160645,0.73843795
2018-01-04,0.0010986328,0.73424286
2018-01-05,-0.00038146973,0.7305283
2018-01-06,-0.0019226074,0.72657347
2018-01-07,-0.003479004,0.7223877
2018-01-08,-0.0051116943,0.71863747
2018-01-09,-0.0066070557,0.715146
2018-01-10,-0.008148193,0.71186805
2018-01-11,-0.011688232,0.7079132
2018-01-12,-0.013214111,0.70418763
2018-01-13,-0.014816284,0.70157546
2018-01-14,-0.01638794,0.6982904
2018-01-15,-0.017929077,0.69501114
2018-01-16,-0.01953125,0.6921684
2018-01-17,-0.021087646,0.6886637
2018-01-18,-0.022583008,0.6847184
2018-01-19,-0.024154663,0.68188393
2018-01-20,-0.025741577,0.67904866
2018-01-21,-0.027328491,0.6766621
2018-01-22,-0.028900146,0.6740527
2018-01-23,-0.030456543,0.6712227
2018-01-24,-0.031921387,0.6684098
2018-01-25,-0.03353882,0.66579276
2018-01-26,-0.035125732,0.66340744
2018-01-27,-0.036590576,0.6608225
2018-01-28,-0.03817749,0.6582079
2018-01-29,-0.039764404,0.6560475
2018-01-30,-0.041305542,0.6538979
2018-01-31,-0.04286194,0.6519692
2018-02-01,-0.04437256,0.6495981
2018-02-02,-0.045944214,0.6467651
2018-02-03,-0.047439575,0.644401
2018-02-04,-0.048950195,0.64225537
2018-02-05,-0.050476074,0.63988256
2018-02-06,-0.05203247,0.6379567
2018-02-07,-0.05355835,0.63626087
2018-02-08,-0.05505371,0.6338941
2018-02-09,-0.056549072,0.63175195
2018-02-10,-0.057998657,0.62939686
2018-02-11,-0.059509277,0.6281521
2018-02-12,-0.061050415,0.6262288
2018-02-13,-0.062423706,0.62411284
2018-02-14,-0.06402588,0.6224005
2018-02-15,-0.06544495,0.6207287
2018-02-16,-0.066986084,0.6192543
2018-02-17,-0.06842041,0.6171289
2018-02-18,-0.06980896,0.61523604
2018-02-19,-0.071258545,0.61310637
2018-02-20,-0.07266235,0.6112108
2018-02-21,-0.074035645,0.6088732
2018-02-22,-0.07533264,0.606777
2018-02-23,-0.076690674,0.60467005
2018-02-24,-0.078048706,0.60233355
2018-02-25,-0.079452515,0.60088784
2018-02-26,-0.0806427,0.59813905
2018-02-27,-0.08157349,0.5938761
2018-02-28,-0.08248901,0.5893867
2018-03-01,-0.083358765,0.5851305
2018-03-02,-0.08416748,0.58089143
2018-03-03,-0.08496094,0.5764301
2018-03-04,-0.0856781,0.5722084
2018-03-05,-0.08639526,0.56799126
2018-03-06,-0.08699036,0.5637962
2018-03-07,-0.08761597,0.5593733
2018-03-08,-0.08985901,0.55480945
2018-03-09,-0.09036255,0.55064195
2018-03-10,-0.090774536,0.5462606
2018-03-11,-0.09118652,0.54211456
2018-03-12,-0.09158325,0.53796643
2018-03-13,-0.09188843,0.5338419
2018-03-14,-0.09210205,0.5295081
2018-03-15,-0.092315674,0.52540183
2018-03-16,-0.092422485,0.5213203
2018-03-17,-0.09251404,0.51701677
2018-03-18,-0.092544556,0.5129511
2018-03-19,-0.09259033,0.5088867
2018-03-20,-0.09248352,0.5048489
2018-03-21,-0.092315674,0.5006076
2018-03-22,-0.09214783,0.49658644
2018-03-23,-0.09187317,0.49258804
2018-03-24,-0.091552734,0.48837727
2018-03-25,-0.091156006,0.4844098
2018-03-26,-0.090789795,0.48043483
2018-03-27,-0.090286255,0.47626716
2018-03-28,-0.0897522,0.47232682
2018-03-29,-0.089019775,0.46843874
2018-03-30,-0.08665466,0.46581286
2018-03-31,-0.08444214,0.4642818
2018-04-01,-0.082107544,0.46255678
2018-04-02,-0.07963562,0.46040702
2018-04-03,-0.07710266,0.45804644
2018-04-04,-0.07460022,0.45590782
2018-04-05,-0.072021484,0.45355576
2018-04-06,-0.06959534,0.45184976
2018-04-07,-0.06690979,0.4492991
2018-04-08,-0.06410217,0.4465497
2018-04-09,-0.06123352,0.44381642
2018-04-10,-0.058410645,0.44107163
2018-04-11,-0.055618286,0.43854517
2018-04-12,-0.052841187,0.43601435
2018-04-13,-0.05001831,0.43349695
2018-04-14,-0.047302246,0.43117857
2018-04-15,-0.044631958,0.42930043
2018-04-16,-0.04156494,0.42638296
2018-04-17,-0.03857422,0.42367697
2018-04-18,-0.0357666,0.42137724
2018-04-19,-0.032577515,0.4182654
2018-04-20,-0.029373169,0.41537774
2018-04-21,-0.026107788,0.4120612
2018-04-22,-0.023040771,0.40959203
2018-04-23,-0.019882202,0.406924
2018-04-24,-0.01676941,0.40424436
2018-04-25,-0.013519287,0.40137088
2018-04-26,-0.0101623535,0.3982949
2018-04-27,-0.0068206787,0.39544195
2018-04-28,-0.003479004,0.3928141
2018-04-29,0.0001373291,0.3891182
2018-04-30,0.0036773682,0.3860854
2018-05-01,0.0073242188,0.38285
2018-05-02,0.01071167,0.38023284
2018-05-03,0.014282227,0.37720406
2018-05-04,0.018005371,0.37398714
2018-05-05,0.02192688,0.37036103
2018-05-06,0.025604248,0.36736006
2018-05-07,0.029342651,0.36437088
2018-05-08,0.033325195,0.3609832
2018-05-09,0.037216187,0.3578056
2018-05-10,0.04084778,0.3552416
2018-05-11,0.044403076,0.3528839
2018-05-12,0.04840088,0.3497309
2018-05-13,0.05253601,0.34637743
2018-05-14,0.056777954,0.34282854
2018-05-15,0.060546875,0.3402966
2018-05-16,0.06491089,0.33677137
2018-05-17,0.06913757,0.33366457
2018-05-18,0.073516846,0.33014604
2018-05-19,0.07728577,0.32806247
2018-05-20,0.08140564,0.3251587
2018-05-21,0.0856781,0.32228723
2018-05-22,0.09025574,0.3188148
2018-05-23,0.09460449,0.31596178
2018-05-24,0.09875488,0.31351674
2018-05-25,0.10322571,0.31046593
2018-05-26,0.10774231,0.30742675
2018-05-27,0.11231995,0.30440158
2018-05-28,0.116500854,0.30218565
2018-05-29,0.12055969,0.30017266
2018-05-30,0.12509155,0.29736066
2018-05-31,0.12950134,0.29497492
2018-06-01,0.13441467,0.29179826
2018-06-02,0.13864136,0.28982192
2018-06-03,0.1428833,0.28784743
2018-06-04,0.14726257,0.28567523
2018-06-05,0.15184021,0.28332698
2018-06-06,0.15644836,0.28098541
2018-06-07,0.16108704,0.27864766
2018-06-08,0.16551208,0.27671582
2018-06-09,0.1698761,0.2749967
2018-06-10,0.1747284,0.27247918
2018-06-11,0.17922974,0.27056408
2018-06-12,0.18411255,0.26828492
2018-06-13,0.1882782,0.26696876
2018-06-14,0.19252014,0.26567093
2018-06-15,0.19717407,0.26379126
2018-06-16,0.20195007,0.26193702
2018-06-17,0.20651245,0.26026106
2018-06-18,0.21138,0.2582028
2018-06-19,0.21647644,0.2559698
2018-06-20,0.22073364,0.25489932
2018-06-21,0.22575378,0.25287306
2018-06-22,0.2308197,0.2508623
2018-06-23,0.2359314,0.24885565
2018-06-24,0.24104309,0.24685562
2018-06-25,0.24621582,0.24486274
2018-06-26,0.25115967,0.24327487
2018-06-27,0.25639343,0.24129489
2018-06-28,0.2612152,0.23990428
2018-06-29,0.26574707,0.23889717
2018-06-30,0.27134705,0.23655272
2018-07-01,0.2766571,0.23481774
2018-07-02,0.28178406,0.23327103
2018-07-03,0.28710938,0.23154038
2018-07-04,0.29273987,0.229428
2018-07-05,0.29797363,0.22790197
2018-07-06,0.30352783,0.22599858
2018-07-07,0.3088684,0.22449476
2018-07-08,0.31350708,0.22373855
2018-07-09,0.31907654,0.22206372
2018-07-10,0.32496643,0.22001225
2018-07-11,0.33039856,0.21853048
2018-07-12,0.3360138,0.2168675
2018-07-13,0.34173584,0.21522668
2018-07-14,0.3468933,0.21413308
2018-07-15,0.35231018,0.2128739
2018-07-16,0.358078,0.21124315
2018-07-17,0.36343384,0.21019661
2018-07-18,0.36927795,0.20858261
2018-07-19,0.37532043,0.2067911
2018-07-20,0.38049316,0.20592803
2018-07-21,0.38594055,0.2049002
2018-07-22,0.3915863,0.20369369
2018-07-23,0.39762878,0.20212406
2018-07-24,0.4031372,0.20111161
2018-07-25,0.40888977,0.19992954
2018-07-26,0.41505432,0.19838762
2018-07-27,0.42060852,0.19738686
2018-07-28,0.4257202,0.19696122
2018-07-29,0.43133545,0.1959722
2018-07-30,0.43807983,0.19343475
2018-07-31,0.4397583,0.18953198
2018-08-01,0.4399109,0.18663448
2018-08-02,0.43873596,0.184116
2018-08-03,0.43699646,0.18214422
2018-08-04,0.43511963,0.18014294
2018-08-05,0.43450928,0.17797548
2018-08-06,0.43284607,0.17579901
2018-08-07,0.43084717,0.17399585
2018-08-08,0.42939758,0.1716395
2018-08-09,0.42903137,0.16907665
2018-08-10,0.42781067,0.16655144
2018-08-11,0.42604065,0.16434592
2018-08-12,0.42440796,0.16217422
2018-08-13,0.424057,0.1596157
2018-08-14,0.4225769,0.15702769
2018-08-15,0.42140198,0.1542834
2018-08-16,0.41914368,0.15264803
2018-08-17,0.4185028,0.15024811
2018-08-18,0.41708374,0.14767647
2018-08-19,0.41551208,0.14529335
2018-08-20,0.41441345,0.14346397
2018-08-21,0.41235352,0.14142361
2018-08-22,0.41056824,0.13921833
2018-08-23,0.4089508,0.13682348
2018-08-24,0.40808105,0.13459888
2018-08-25,0.4061432,0.13258639
2018-08-26,0.40312195,0.13167828
2018-08-27,0.40133667,0.12947181
2018-08-28,0.40022278,0.12741575
2018-08-29,0.39855957,0.12501386
2018-08-30,0.39648438,0.123191476
2018-08-31,0.39422607,0.121558726
2018-09-01,0.3923645,0.120238125
2018-09-02,0.39007568,0.11859292
2018-09-03,0.38835144,0.116402745
2018-09-04,0.3860016,0.11474228
2018-09-05,0.38502502,0.11249247
2018-09-06,0.38261414,0.11105025
2018-09-07,0.37954712,0.11035794
2018-09-08,0.37748718,0.10854164
2018-09-09,0.37626648,0.10645962
2018-09-10,0.37449646,0.104258984
2018-09-11,0.37245178,0.10244694
2018-09-12,0.37054443,0.10043663
2018-09-13,0.3686676,0.09911376
2018-09-14,0.3662262,0.09788442
2018-09-15,0.36369324,0.096640885
2018-09-16,0.36198425,0.09512493
2018-09-17,0.35995483,0.09331894
2018-09-18,0.35768127,0.09190479
2018-09-19,0.3547516,0.09124151
2018-09-20,0.3533783,0.089355946
2018-09-21,0.35139465,0.08755714
2018-09-22,0.3495636,0.08556363
2018-09-23,0.34684753,0.08495343
2018-09-24,0.34506226,0.08342007
2018-09-25,0.34288025,0.08202639
2018-09-26,0.34043884,0.08102727
2018-09-27,0.33750916,0.08081645
2018-09-28,0.3353119,0.07987216
2018-09-29,0.33317566,0.078487754
2018-09-30,0.33113098,0.077127635
2018-10-01,0.3289032,0.075945556
2018-10-02,0.32684326,0.07480824
2018-10-03,0.32484436,0.07345456
2018-10-04,0.32237244,0.072670996
2018-10-05,0.31932068,0.07311094
2018-10-06,0.31672668,0.07275069
2018-10-07,0.31443787,0.072012246
2018-10-08,0.31199646,0.07145971
2018-10-09,0.3096466,0.070931286
2018-10-10,0.307312,0.07040411
2018-10-11,0.30445862,0.070664704
2018-10-12,0.30220032,0.07015526
2018-10-13,0.3000641,0.06944689
2018-10-14,0.29779053,0.06870812
2018-10-15,0.29566956,0.06800395
2018-10-16,0.2936859,0.0673317
2018-10-17,0.2901764,0.06879598
2018-10-18,0.28649902,0.07112241
2018-10-19,0.2845459,0.070457876
2018-10-20,0.28225708,0.07039124
2018-10-21,0.2794037,0.070876926
2018-10-22,0.2774048,0.07064897
2018-10-23,0.275177,0.07059866
2018-10-24,0.27323914,0.07038635
2018-10-25,0.270813,0.07006359
2018-10-26,0.26896667,0.06964901
2018-10-27,0.26696777,0.06965262
2018-10-28,0.2649231,0.06986439
2018-10-29,0.2621765,0.070145905
2018-10-30,0.26034546,0.069961935
2018-10-31,0.2587738,0.069606066
2018-11-01,0.25712585,0.06923425
2018-11-02,0.25479126,0.068933755
2018-11-03,0.25254822,0.07000652
2018-11-04,0.25061035,0.07046956
2018-11-05,0.24888611,0.0707587
2018-11-06,0.24632263,0.071083724
2018-11-07,0.24441528,0.07177973
2018-11-08,0.24143982,0.07516521
2018-11-09,0.23965454,0.07589275
2018-11-10,0.23724365,0.07602483
2018-11-11,0.23583984,0.07593441
2018-11-12,0.23417664,0.07690829
2018-11-13,0.23173523,0.07703608
2018-11-14,0.2305603,0.076771975
2018-11-15,0.22914124,0.07735214
2018-11-16,0.22767639,0.07792479
2018-11-17,0.22512817,0.078703046
2018-11-18,0.22387695,0.07909602
2018-11-19,0.2225647,0.079704285
2018-11-20,0.22114563,0.08073437
2018-11-21,0.21846008,0.08193424
2018-11-22,0.21711731,0.082984924
2018-11-23,0.21577454,0.0844844
2018-11-24,0.21452332,0.08555448
2018-11-25,0.21200562,0.08634135
2018-11-26,0.21096802,0.08723283
2018-11-27,0.20983887,0.08855638
2018-11-28,0.2087555,0.08944109
2018-11-29,0.20635986,0.090480894
2018-11-30,0.20555115,0.091198325
2018-12-01,0.20489502,0.091275096
2018-12-02,0.20402527,0.09265697
2018-12-03,0.201828,0.09283975
2018-12-04,0.20111084,0.09357971
2018-12-05,0.20040894,0.09477222
2018-12-06,0.20007324,0.09469539
2018-12-07,0.19812012,0.09425676
2018-12-08,0.19787598,0.094201565
2018-12-09,0.19741821,0.09500033
2018-12-10,0.19520569,0.09562945
2018-12-11,0.19493103,0.0957917
